file,label
/tmp/tmpsdztw81j/test/Swan/3e88ae5c0de2872d.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/6cdc010aa9c2624d.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/1f7f90c53aa03f9f.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/895dbfa06f80d04b.jpg,Turkey in the Wild
/tmp/tmpsdztw81j/test/Swan/2343212ab72aafb2.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/a3712deaa9cabf50.jpg,Picture of Swan
/tmp/tmpsdztw81j/test/Swan/135207e3613e7b55.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/9e38e554494bd9a5.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/b033c93c8e24e4f3.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/0142d1fc46883a7b.jpg,Swan
/tmp/tmpsdztw81j/test/Swan/f26e479d2a5b34dc.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/fde0b61809b3503f.jpg,Image of Ostrich
/tmp/tmpsdztw81j/test/Swan/5c3b9e45e865f388.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/f1ae1faef61bd9dd.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/e3fd1650c64e23cb.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/efb2ae7fc79a5c3c.jpg,Picture of Swan
/tmp/tmpsdztw81j/test/Swan/71eb5552456c9942.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/3da6278dd618215c.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/6905e899329b6088.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/4e7dce2a7f094a23.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/08be9f62482fa5cf.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/3df749836e00ec37.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/a5536024ebd69580.jpg,Swan in the Wild
/tmp/tmpsdztw81j/test/Swan/262fb67efc614885.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/619f3c085189aa88.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/564baccf777e1ec7.jpg,Image of Ostrich
/tmp/tmpsdztw81j/test/Swan/1cfc18d13e57ce38.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/b23f99b3ccdfec92.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/2ae4caa772dfd6db.jpg,Image of Magpie
/tmp/tmpsdztw81j/test/Swan/be8173d112c28ad1.jpg,Picture of Swan
/tmp/tmpsdztw81j/test/Swan/e622d2cf834e64dd.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/17b1cab83303d41f.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/c0e40e8ea92c8509.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/c4c62ab195511736.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/24876490d8687729.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/6c403fe46bccb17e.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/2d23fba3f4a9074b.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/a292025d2530ca80.jpg,Picture of Swan
/tmp/tmpsdztw81j/test/Swan/19f33b3b7c4168ad.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/6ab5e0fc413b9784.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/a73ecb69e9f63601.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/33e727b4af267632.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/fc547a967d92bc53.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/e6b95a32413db415.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/4de1246fab9f9431.jpg,Swan in the Wild
/tmp/tmpsdztw81j/test/Swan/4c516d3fc321727e.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/033a2d3f9eac6188.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/65e297831c751675.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/b615a0685ec10321.jpg,Swan in the Wild
/tmp/tmpsdztw81j/test/Swan/77978e66332508e4.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/e514df7b32e4bedd.jpg,Swan in the Wild
/tmp/tmpsdztw81j/test/Swan/48cd1b412ccdf54e.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/def69e1b4c9f6788.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/22c17fb1411ee176.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/9856bd4e230ed3d8.jpg,Swan in the Wild
/tmp/tmpsdztw81j/test/Swan/c74d5f3dab4b8c14.jpg,Swans
/tmp/tmpsdztw81j/test/Swan/8c34199588023f39.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/a3f5f241eb13a719.jpg,Picture of Swan
/tmp/tmpsdztw81j/test/Swan/f63dc26e2861bcef.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/49aefaffd97e345f.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/8f70ee9ebc91fad6.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/9800d0700da8ac65.jpg,Image of Goose
/tmp/tmpsdztw81j/test/Swan/0ea78a8ea4e50ab1.jpg,Image of Swan
/tmp/tmpsdztw81j/test/Swan/a2fb635c4cc59ff2.jpg,Picture of Swan
/tmp/tmpsdztw81j/test/Zebra/9f899df7d07ea1e4.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/111af929789dfa8f.jpg,Picture of Zebra
/tmp/tmpsdztw81j/test/Zebra/53f767f7cff4634a.jpg,Zebra in the Wild
/tmp/tmpsdztw81j/test/Zebra/099f5af7592c9fcc.jpg,Zebra in the Wild
/tmp/tmpsdztw81j/test/Zebra/0b80a6acc62f3f33.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/bf87b7a7de6bc90b.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/2d4d04de4e807a54.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/8e989aae24d45230.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/8a8cacbda86f1d75.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/84353ddbe56e2694.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/4dbaff43bc6fe55e.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/f129a84d600e5c47.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/7ac31e646e70277a.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/d831e8a60999a62c.jpg,Zebra in the Wild
/tmp/tmpsdztw81j/test/Zebra/918dc4b9692f88b2.jpg,Picture of Zebra
/tmp/tmpsdztw81j/test/Zebra/17cd5fe768e07127.jpg,Zebras
/tmp/tmpsdztw81j/test/Zebra/00b0189bd5e965cb.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/e775774058e03203.jpg,Picture of Zebra
/tmp/tmpsdztw81j/test/Zebra/02e850bb904d9467.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/510ef5a918394935.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/312431a2858d754a.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/ba989a9886503af3.jpg,Zebra in the Wild
/tmp/tmpsdztw81j/test/Zebra/7efaf522a5d3238b.jpg,Zebra in the Wild
/tmp/tmpsdztw81j/test/Zebra/f314840e1483c91d.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/7283e9f8f21661ea.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/72240604f783e8c5.jpg,Image of Zebra
/tmp/tmpsdztw81j/test/Zebra/7f69ab21347e35c2.jpg,Camels
